date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:42:42	285932/285932	---M--	200	added ('OK')	image/jpeg	etag:%2245cec-53b6ecfa9b400%22	https://www.kkiosk.ch/media/ueberuns/kkiosk_ch.jpg	C:/Users/Raoul/OneDrive/HSLU/ICE%20Campus%20Experience/Valora/sample/Pick%20up/www.kkiosk.ch/media/ueberuns/kkiosk_ch.jpg	(from https://www.kkiosk.ch/de/allover/laender/)
15:42:43	0/-1	---M--	301	error ('')			https://www.kkiosk.ch/de/app	C:/Users/Raoul/OneDrive/HSLU/ICE%20Campus%20Experience/Valora/sample/Pick%20up/www.kkiosk.ch/de/app.108.delayed	(from https://www.kkiosk.ch/de/index.php)
15:42:43	3160/3160	---M--	200	added ('OK')	image/png	etag:%22c58-53b45eac7e134%22	https://www.kkiosk.ch/_lib/RoyalSlider/skins/default/rs-default.png	C:/Users/Raoul/OneDrive/HSLU/ICE%20Campus%20Experience/Valora/sample/Pick%20up/www.kkiosk.ch/_lib/RoyalSlider/skins/default/rs-default.png	(from https://www.kkiosk.ch/layout/css/RoyalSlider/skins/default.css)
15:42:43	869/869	---M--	200	added ('OK')	image/gif	etag:%22365-53b45eac7aec0%22	https://www.kkiosk.ch/_lib/RoyalSlider/skins/preloaders/preloader-white.gif	C:/Users/Raoul/OneDrive/HSLU/ICE%20Campus%20Experience/Valora/sample/Pick%20up/www.kkiosk.ch/_lib/RoyalSlider/skins/preloaders/preloader-white.gif	(from https://www.kkiosk.ch/layout/css/RoyalSlider/skins/default.css)
15:42:44	99/99	---M--	200	added ('OK')	image/png	etag:%2263-53b45eac77c36%22	https://www.kkiosk.ch/_lib/RoyalSlider/grab.png	C:/Users/Raoul/OneDrive/HSLU/ICE%20Campus%20Experience/Valora/sample/Pick%20up/www.kkiosk.ch/_lib/RoyalSlider/grab.png	(from https://www.kkiosk.ch/layout/css/RoyalSlider.css)
15:42:44	2889/2889	---M--	200	added ('OK')	image/png	etag:%22b49-53b45eac78197%22	https://www.kkiosk.ch/_lib/RoyalSlider/grabbing.png	C:/Users/Raoul/OneDrive/HSLU/ICE%20Campus%20Experience/Valora/sample/Pick%20up/www.kkiosk.ch/_lib/RoyalSlider/grabbing.png	(from https://www.kkiosk.ch/layout/css/RoyalSlider.css)
15:42:45	49/49	---M--	200	added ('OK')	image/gif	etag:%2231-53b45eac7772d%22	https://www.kkiosk.ch/_lib/RoyalSlider/blank.gif	C:/Users/Raoul/OneDrive/HSLU/ICE%20Campus%20Experience/Valora/sample/Pick%20up/www.kkiosk.ch/_lib/RoyalSlider/blank.gif	(from https://www.kkiosk.ch/layout/css/RoyalSlider.css)
15:42:45	12123/12123	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202017%2022:42:44%20GMT	https://www.kkiosk.ch/de/offers/detail/index.php	C:/Users/Raoul/OneDrive/HSLU/ICE%20Campus%20Experience/Valora/sample/Pick%20up/www.kkiosk.ch/de/offers/detail/index.html	(from https://www.kkiosk.ch/de/offers/detail/977/jetzt-vorbestellen-sensationeller)
15:42:45	610820/610820	---M--	200	added ('OK')	image/jpeg	etag:%2295204-538c42c910400%22	https://www.kkiosk.ch/media/ueberuns/geschichte/header.jpg	C:/Users/Raoul/OneDrive/HSLU/ICE%20Campus%20Experience/Valora/sample/Pick%20up/www.kkiosk.ch/media/ueberuns/geschichte/header.jpg	(from https://www.kkiosk.ch/de/ueberuns/geschichte/)
15:42:45	282827/282827	---M--	200	added ('OK')	image/jpeg	etag:%22450cb-53b6ecfb8f640%22	https://www.kkiosk.ch/media/ueberuns/kkiosk_de.jpg	C:/Users/Raoul/OneDrive/HSLU/ICE%20Campus%20Experience/Valora/sample/Pick%20up/www.kkiosk.ch/media/ueberuns/kkiosk_de.jpg	(from https://www.kkiosk.ch/de/allover/laender/)
15:42:46	22762/22762	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202017%2022:42:45%20GMT	https://www.kkiosk.ch/de/sortiment/sandwiches/index.php	C:/Users/Raoul/OneDrive/HSLU/ICE%20Campus%20Experience/Valora/sample/Pick%20up/www.kkiosk.ch/de/sortiment/sandwiches/index-2.html	(from https://www.kkiosk.ch/de/sortiment/sandwiches/)
15:42:46	278060/278060	---M--	200	added ('OK')	image/jpeg	etag:%2243e2c-53b6ecfc83880%22	https://www.kkiosk.ch/media/ueberuns/kkiosk_lu.jpg	C:/Users/Raoul/OneDrive/HSLU/ICE%20Campus%20Experience/Valora/sample/Pick%20up/www.kkiosk.ch/media/ueberuns/kkiosk_lu.jpg	(from https://www.kkiosk.ch/de/allover/laender/)
15:42:47	128713/128713	---M--	200	added ('OK')	image/jpeg	etag:%221f6c9-54cd18bbf5000%22	https://www.kkiosk.ch/media/sortiment/sandwiches/teaser_sandwiches.jpg	C:/Users/Raoul/OneDrive/HSLU/ICE%20Campus%20Experience/Valora/sample/Pick%20up/www.kkiosk.ch/media/sortiment/sandwiches/teaser_sandwiches.jpg	(from https://www.kkiosk.ch/de/sortiment/sandwiches/)
15:42:47	148053/148053	---M--	200	added ('OK')	image/jpeg	etag:%2224255-54d0c398c5e00%22	https://www.kkiosk.ch/media/sortiment/sandwiches/truten_schinken.jpg	C:/Users/Raoul/OneDrive/HSLU/ICE%20Campus%20Experience/Valora/sample/Pick%20up/www.kkiosk.ch/media/sortiment/sandwiches/truten_schinken.jpg	(from https://www.kkiosk.ch/de/sortiment/sandwiches/)
15:42:48	163655/163655	---M--	200	added ('OK')	image/jpeg	etag:%2227f47-54d0c39aae280%22	https://www.kkiosk.ch/media/sortiment/sandwiches/lachs_bagel.jpg	C:/Users/Raoul/OneDrive/HSLU/ICE%20Campus%20Experience/Valora/sample/Pick%20up/www.kkiosk.ch/media/sortiment/sandwiches/lachs_bagel.jpg	(from https://www.kkiosk.ch/de/sortiment/sandwiches/)
15:42:49	131408/131408	---M--	200	added ('OK')	image/jpeg	etag:%2220150-54d0c39c96700%22	https://www.kkiosk.ch/media/sortiment/sandwiches/chicken-curry_salat.jpg	C:/Users/Raoul/OneDrive/HSLU/ICE%20Campus%20Experience/Valora/sample/Pick%20up/www.kkiosk.ch/media/sortiment/sandwiches/chicken-curry_salat.jpg	(from https://www.kkiosk.ch/de/sortiment/sandwiches/)
15:42:50	135308/135308	---M--	200	added ('OK')	image/jpeg	etag:%222108c-54d0c397d1bc0%22	https://www.kkiosk.ch/media/sortiment/sandwiches/pasta-pesto-chicken_salat.jpg	C:/Users/Raoul/OneDrive/HSLU/ICE%20Campus%20Experience/Valora/sample/Pick%20up/www.kkiosk.ch/media/sortiment/sandwiches/pasta-pesto-chicken_salat.jpg	(from https://www.kkiosk.ch/de/sortiment/sandwiches/)
15:42:52	162131/162131	---M--	200	added ('OK')	image/jpeg	etag:%2227953-54d0c65d5a5c0%22	https://www.kkiosk.ch/media/sortiment/sandwiches/thon_wrap.jpg	C:/Users/Raoul/OneDrive/HSLU/ICE%20Campus%20Experience/Valora/sample/Pick%20up/www.kkiosk.ch/media/sortiment/sandwiches/thon_wrap.jpg	(from https://www.kkiosk.ch/de/sortiment/sandwiches/)
15:42:52	148191/148191	---M--	200	added ('OK')	image/jpeg	etag:%22242df-54d0c39e7eb80%22	https://www.kkiosk.ch/media/sortiment/sandwiches/muesli_kirsch.jpg	C:/Users/Raoul/OneDrive/HSLU/ICE%20Campus%20Experience/Valora/sample/Pick%20up/www.kkiosk.ch/media/sortiment/sandwiches/muesli_kirsch.jpg	(from https://www.kkiosk.ch/de/sortiment/sandwiches/)
15:42:52	155344/155344	---M--	200	added ('OK')	image/jpeg	etag:%2225ed0-54d0c39f72dc0%22	https://www.kkiosk.ch/media/sortiment/sandwiches/muesli_johannis.jpg	C:/Users/Raoul/OneDrive/HSLU/ICE%20Campus%20Experience/Valora/sample/Pick%20up/www.kkiosk.ch/media/sortiment/sandwiches/muesli_johannis.jpg	(from https://www.kkiosk.ch/de/sortiment/sandwiches/)
15:42:53	22095/22095	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202017%2022:42:53%20GMT	https://www.kkiosk.ch/de/angebote/fontignac/index.php	C:/Users/Raoul/OneDrive/HSLU/ICE%20Campus%20Experience/Valora/sample/Pick%20up/www.kkiosk.ch/de/angebote/fontignac/index-2.html	(from https://www.kkiosk.ch/de/angebote/fontignac/)
15:42:56	159528/159528	---M--	200	added ('OK')	image/jpeg	etag:%2226f28-54d0c65f42a40%22	https://www.kkiosk.ch/media/sortiment/sandwiches/pouet-kebab_wrap.jpg	C:/Users/Raoul/OneDrive/HSLU/ICE%20Campus%20Experience/Valora/sample/Pick%20up/www.kkiosk.ch/media/sortiment/sandwiches/pouet-kebab_wrap.jpg	(from https://www.kkiosk.ch/de/sortiment/sandwiches/)
15:42:56	230086/230086	---M--	200	added ('OK')	image/jpeg	etag:%22382c6-557c340cd7840%22	https://www.kkiosk.ch/media/angebote/gola_urchig_produkt.jpg	C:/Users/Raoul/OneDrive/HSLU/ICE%20Campus%20Experience/Valora/sample/Pick%20up/www.kkiosk.ch/media/angebote/gola_urchig_produkt.jpg	(from https://www.kkiosk.ch/de/offers/detail/947/exklusiv-cd-urchig-von-gola)
15:42:57	260973/260973	---M--	200	added ('OK')	image/png	etag:%223fb6d-539de6b94f380%22	https://www.kkiosk.ch/media/sortiment/sandwiches/farbcode.png	C:/Users/Raoul/OneDrive/HSLU/ICE%20Campus%20Experience/Valora/sample/Pick%20up/www.kkiosk.ch/media/sortiment/sandwiches/farbcode.png	(from https://www.kkiosk.ch/de/sortiment/sandwiches/)
15:42:57	27766/27766	---M--	200	added ('OK')	image/jpeg	etag:%226c76-5526669ef8540%22	https://www.kkiosk.ch/media/angebote/fontignac/rotweinglas_gef%c3%bcllt.jpg	C:/Users/Raoul/OneDrive/HSLU/ICE%20Campus%20Experience/Valora/sample/Pick%20up/www.kkiosk.ch/media/angebote/fontignac/rotweinglas_gef%c3%bcllt.jpg	(from https://www.kkiosk.ch/de/angebote/fontignac/)
15:42:58	24722/24722	---M--	200	added ('OK')	image/jpeg	etag:%226092-552669efbd7c0%22	https://www.kkiosk.ch/media/angebote/fontignac/fontignac_longdrinkglas.jpg	C:/Users/Raoul/OneDrive/HSLU/ICE%20Campus%20Experience/Valora/sample/Pick%20up/www.kkiosk.ch/media/angebote/fontignac/fontignac_longdrinkglas.jpg	(from https://www.kkiosk.ch/de/angebote/fontignac/)
15:42:58	14372/14372	---M--	200	added ('OK')	image/jpeg	etag:%223824-552669f75e9c0%22	https://www.kkiosk.ch/media/angebote/fontignac/fontignac_whisky-wasserglas.jpg	C:/Users/Raoul/OneDrive/HSLU/ICE%20Campus%20Experience/Valora/sample/Pick%20up/www.kkiosk.ch/media/angebote/fontignac/fontignac_whisky-wasserglas.jpg	(from https://www.kkiosk.ch/de/angebote/fontignac/)
15:42:59	9954/9954	---M--	200	added ('OK')	image/jpeg	etag:%2226e2-552669f66a780%22	https://www.kkiosk.ch/media/angebote/fontignac/fontignac_weissweinglas.jpg	C:/Users/Raoul/OneDrive/HSLU/ICE%20Campus%20Experience/Valora/sample/Pick%20up/www.kkiosk.ch/media/angebote/fontignac/fontignac_weissweinglas.jpg	(from https://www.kkiosk.ch/de/angebote/fontignac/)
15:42:59	10518/10518	---M--	200	added ('OK')	image/jpeg	etag:%222916-552669eec9580%22	https://www.kkiosk.ch/media/angebote/fontignac/fontignac_likoerglas.jpg	C:/Users/Raoul/OneDrive/HSLU/ICE%20Campus%20Experience/Valora/sample/Pick%20up/www.kkiosk.ch/media/angebote/fontignac/fontignac_likoerglas.jpg	(from https://www.kkiosk.ch/de/angebote/fontignac/)
15:43:00	34521/34521	---M--	200	added ('OK')	image/jpeg	etag:%2286d9-55266c3c28400%22	https://www.kkiosk.ch/media/angebote/fontignac/fontignac_schale.jpg	C:/Users/Raoul/OneDrive/HSLU/ICE%20Campus%20Experience/Valora/sample/Pick%20up/www.kkiosk.ch/media/angebote/fontignac/fontignac_schale.jpg	(from https://www.kkiosk.ch/de/angebote/fontignac/)
15:43:00	28758/28758	---M--	200	added ('OK')	image/jpeg	etag:%227056-5526669757340%22	https://www.kkiosk.ch/media/angebote/fontignac/sektglas_gef%c3%bcllt.jpg	C:/Users/Raoul/OneDrive/HSLU/ICE%20Campus%20Experience/Valora/sample/Pick%20up/www.kkiosk.ch/media/angebote/fontignac/sektglas_gef%c3%bcllt.jpg	(from https://www.kkiosk.ch/de/angebote/fontignac/)
15:43:00	303099/303099	---M--	200	added ('OK')	image/jpeg	etag:%2249ffb-5526318cecfc0%22	https://www.kkiosk.ch/media/angebote/fontignac/fontignac_treueheft.jpg	C:/Users/Raoul/OneDrive/HSLU/ICE%20Campus%20Experience/Valora/sample/Pick%20up/www.kkiosk.ch/media/angebote/fontignac/fontignac_treueheft.jpg	(from https://www.kkiosk.ch/de/angebote/fontignac/)
15:43:01	240/240	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2002%20Oct%202017%2022:43:00%20GMT	http://www.kkiosk.ch/robots.txt		(from https://www.kkiosk.ch/de/)
15:43:02	12127/12127	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202017%2022:43:01%20GMT	https://www.kkiosk.ch/de/products/detail/index.php	C:/Users/Raoul/OneDrive/HSLU/ICE%20Campus%20Experience/Valora/sample/Pick%20up/www.kkiosk.ch/de/products/detail/index.html	(from https://www.kkiosk.ch/de/products/detail/792/los-win-for-life)
15:43:03	222/222	---M--	302	error ('Found')	text/html	date:Mon,%2002%20Oct%202017%2022:43:03%20GMT	https://www.kkiosk.ch/media/sortiment/los_winforlife_content.jpg	C:/Users/Raoul/OneDrive/HSLU/ICE%20Campus%20Experience/Valora/sample/Pick%20up/www.kkiosk.ch/media/sortiment/los_winforlife_content.126.delayed	(from https://www.kkiosk.ch/de/products/detail/792/los-win-for-life)
15:43:03	222/222	---M--	302	error ('Found')	text/html	date:Mon,%2002%20Oct%202017%2022:43:03%20GMT	https://www.kkiosk.ch/_lib/images/loading_light.gif	C:/Users/Raoul/OneDrive/HSLU/ICE%20Campus%20Experience/Valora/sample/Pick%20up/www.kkiosk.ch/_lib/images/loading_light.gif	(from https://www.kkiosk.ch/layout/css/jQuery-SocialStream.css)
15:43:04	222/222	---M--	302	error ('Found')	text/html	date:Mon,%2002%20Oct%202017%2022:43:03%20GMT	https://www.kkiosk.ch/_lib/images/profile.png	C:/Users/Raoul/OneDrive/HSLU/ICE%20Campus%20Experience/Valora/sample/Pick%20up/www.kkiosk.ch/_lib/images/profile.png	(from https://www.kkiosk.ch/layout/css/jQuery-SocialStream.css)
15:43:04	222/222	---M--	302	error ('Found')	text/html	date:Mon,%2002%20Oct%202017%2022:43:03%20GMT	https://www.kkiosk.ch/_lib/images/shares.png	C:/Users/Raoul/OneDrive/HSLU/ICE%20Campus%20Experience/Valora/sample/Pick%20up/www.kkiosk.ch/_lib/images/shares.png	(from https://www.kkiosk.ch/layout/css/jQuery-SocialStream.css)
15:43:04	222/222	---M--	302	error ('Found')	text/html	date:Mon,%2002%20Oct%202017%2022:43:04%20GMT	https://www.kkiosk.ch/_lib/images/views.png	C:/Users/Raoul/OneDrive/HSLU/ICE%20Campus%20Experience/Valora/sample/Pick%20up/www.kkiosk.ch/_lib/images/views.png	(from https://www.kkiosk.ch/layout/css/jQuery-SocialStream.css)
15:43:04	222/222	---M--	302	error ('Found')	text/html	date:Mon,%2002%20Oct%202017%2022:43:04%20GMT	https://www.kkiosk.ch/_lib/images/likes.png	C:/Users/Raoul/OneDrive/HSLU/ICE%20Campus%20Experience/Valora/sample/Pick%20up/www.kkiosk.ch/_lib/images/likes.png	(from https://www.kkiosk.ch/layout/css/jQuery-SocialStream.css)
15:43:05	222/222	---M--	302	error ('Found')	text/html	date:Mon,%2002%20Oct%202017%2022:43:04%20GMT	https://www.kkiosk.ch/_lib/images/comments.png	C:/Users/Raoul/OneDrive/HSLU/ICE%20Campus%20Experience/Valora/sample/Pick%20up/www.kkiosk.ch/_lib/images/comments.png	(from https://www.kkiosk.ch/layout/css/jQuery-SocialStream.css)
15:43:05	222/222	---M--	302	error ('Found')	text/html	date:Mon,%2002%20Oct%202017%2022:43:04%20GMT	https://www.kkiosk.ch/_lib/images/users.png	C:/Users/Raoul/OneDrive/HSLU/ICE%20Campus%20Experience/Valora/sample/Pick%20up/www.kkiosk.ch/_lib/images/users.png	(from https://www.kkiosk.ch/layout/css/jQuery-SocialStream.css)
15:43:05	222/222	---M--	302	error ('Found')	text/html	date:Mon,%2002%20Oct%202017%2022:43:04%20GMT	https://www.kkiosk.ch/_lib/images/videos.png	C:/Users/Raoul/OneDrive/HSLU/ICE%20Campus%20Experience/Valora/sample/Pick%20up/www.kkiosk.ch/_lib/images/videos.png	(from https://www.kkiosk.ch/layout/css/jQuery-SocialStream.css)
15:43:05	222/222	---M--	302	error ('Found')	text/html	date:Mon,%2002%20Oct%202017%2022:43:05%20GMT	https://www.kkiosk.ch/_lib/images/share.png	C:/Users/Raoul/OneDrive/HSLU/ICE%20Campus%20Experience/Valora/sample/Pick%20up/www.kkiosk.ch/_lib/images/share.png	(from https://www.kkiosk.ch/layout/css/jQuery-SocialStream.css)
15:43:05	222/222	---M--	302	error ('Found')	text/html	date:Mon,%2002%20Oct%202017%2022:43:05%20GMT	https://www.kkiosk.ch/_lib/images/controls.png	C:/Users/Raoul/OneDrive/HSLU/ICE%20Campus%20Experience/Valora/sample/Pick%20up/www.kkiosk.ch/_lib/images/controls.png	(from https://www.kkiosk.ch/layout/css/jQuery-SocialStream.css)
15:43:06	222/222	---M--	302	error ('Found')	text/html	date:Mon,%2002%20Oct%202017%2022:43:05%20GMT	https://www.kkiosk.ch/_lib/images/tracks.png	C:/Users/Raoul/OneDrive/HSLU/ICE%20Campus%20Experience/Valora/sample/Pick%20up/www.kkiosk.ch/_lib/images/tracks.png	(from https://www.kkiosk.ch/layout/css/jQuery-SocialStream.css)
15:43:06	222/222	---M--	302	error ('Found')	text/html	date:Mon,%2002%20Oct%202017%2022:43:05%20GMT	https://www.kkiosk.ch/_lib/images/tracks.png	C:/Users/Raoul/OneDrive/HSLU/ICE%20Campus%20Experience/Valora/sample/Pick%20up/www.kkiosk.ch/_lib/images/tracks.png	(from https://www.kkiosk.ch/layout/css/jQuery-SocialStream.css)
15:43:06	16/16	---MC-	404	error ('Not%20Found')	text/html	date:Mon,%2002%20Oct%202017%2022:43:06%20GMT	https://www.kkiosk.ch/de/safe_image.php	C:/Users/Raoul/OneDrive/HSLU/ICE%20Campus%20Experience/Valora/sample/Pick%20up/www.kkiosk.ch/de/safe_image.php	(from https://www.kkiosk.ch/layout/js/jQuery-SocialStream.js)
15:43:09	12126/12126	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202017%2022:43:08%20GMT	https://www.kkiosk.ch/de/contest/detail/index.php	C:/Users/Raoul/OneDrive/HSLU/ICE%20Campus%20Experience/Valora/sample/Pick%20up/www.kkiosk.ch/de/contest/detail/index.html	(from https://www.kkiosk.ch/de/contest/detail/?id=626)
15:43:10	0/-1	---M--	301	error ('')			https://www.kkiosk.ch/de/app	C:/Users/Raoul/OneDrive/HSLU/ICE%20Campus%20Experience/Valora/sample/Pick%20up/www.kkiosk.ch/de/app.137.delayed	(from https://www.kkiosk.ch/de/angebote/index.php)
15:43:10	121173/121173	---M-Z	200	added ('OK')	application/javascript	etag:%22582012611a93efff1eaebe394c5a46bd+gzip%22	http://platform.twitter.com/widgets.js	C:/Users/Raoul/OneDrive/HSLU/ICE%20Campus%20Experience/Valora/sample/Pick%20up/platform.twitter.com/widgets.js	(from https://www.kkiosk.ch/layout/js/jQuery-SocialStream.js)
15:43:10	27647/27647	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202017%2022:43:09%20GMT	https://www.kkiosk.ch/de/allover/impressum/index.php	C:/Users/Raoul/OneDrive/HSLU/ICE%20Campus%20Experience/Valora/sample/Pick%20up/www.kkiosk.ch/de/allover/impressum/index-2.html	(from https://www.kkiosk.ch/de/allover/impressum/)
15:43:12	85656/85656	---M--	200	added ('OK')	image/jpeg	etag:%2214e98-54ae8a7a48b40%22	https://www.kkiosk.ch/media/sortiment/apple_musiccard_karten.jpg	C:/Users/Raoul/OneDrive/HSLU/ICE%20Campus%20Experience/Valora/sample/Pick%20up/www.kkiosk.ch/media/sortiment/apple_musiccard_karten.jpg	(from https://www.kkiosk.ch/de/products/detail/633/apple-music-card)
15:43:16	256/256	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2002%20Oct%202017%2022:43:13%20GMT	http://www.kkiosk.ch/de/products/detail/?id=291	C:/Users/Raoul/OneDrive/HSLU/ICE%20Campus%20Experience/Valora/sample/Pick%20up/www.kkiosk.ch/de/products/detail/index4137.html	(from https://www.kkiosk.ch/de/products/detail/357/itunes-pass)
15:43:16	139332/139332	---M--	200	added ('OK')	image/jpeg	etag:%2222044-5478bcdb87f40%22	https://www.kkiosk.ch/media/sortiment/vitaminwell_sorten_t.jpg	C:/Users/Raoul/OneDrive/HSLU/ICE%20Campus%20Experience/Valora/sample/Pick%20up/www.kkiosk.ch/media/sortiment/vitaminwell_sorten_t.jpg	(from https://www.kkiosk.ch/de/products/detail/602/vitamin-well-gesunde-erfrischung)
15:43:19	2657314/2657314	---M--	200	added ('OK')	image/png	etag:%22288c22-5526202c08f80%22	https://www.kkiosk.ch/media/home/2017/6450-glasklar-punkten-2000x1200.png	C:/Users/Raoul/OneDrive/HSLU/ICE%20Campus%20Experience/Valora/sample/Pick%20up/www.kkiosk.ch/media/home/2017/6450-glasklar-punkten-2000x1200.png	(from https://www.kkiosk.ch/de/angebote/fontignac/)
15:43:21	175573/175573	---M--	200	added ('OK')	image/jpeg	etag:%222add5-53a1b77715f80%22	https://www.kkiosk.ch/media/sortiment/telefonie/telefonie.jpg	C:/Users/Raoul/OneDrive/HSLU/ICE%20Campus%20Experience/Valora/sample/Pick%20up/www.kkiosk.ch/media/sortiment/telefonie/telefonie.jpg	(from https://www.kkiosk.ch/de/sortiment/telefonie/index.php)
15:43:21	22402/22402	---M--	200	added ('OK')	image/jpeg	etag:%225782-53a30589bccc0%22	https://www.kkiosk.ch/media/sortiment/telefonie/ok_mobile.jpg	C:/Users/Raoul/OneDrive/HSLU/ICE%20Campus%20Experience/Valora/sample/Pick%20up/www.kkiosk.ch/media/sortiment/telefonie/ok_mobile.jpg	(from https://www.kkiosk.ch/de/sortiment/telefonie/index.php)
15:43:22	28644/28644	---M--	200	added ('OK')	image/jpeg	etag:%226fe4-53a3059346340%22	https://www.kkiosk.ch/media/sortiment/telefonie/swisscom_logo.jpg	C:/Users/Raoul/OneDrive/HSLU/ICE%20Campus%20Experience/Valora/sample/Pick%20up/www.kkiosk.ch/media/sortiment/telefonie/swisscom_logo.jpg	(from https://www.kkiosk.ch/de/sortiment/telefonie/index.php)
15:43:22	33931/33931	---M--	200	added ('OK')	image/jpeg	etag:%22848b-53a3058127880%22	https://www.kkiosk.ch/media/sortiment/telefonie/lebara.jpg	C:/Users/Raoul/OneDrive/HSLU/ICE%20Campus%20Experience/Valora/sample/Pick%20up/www.kkiosk.ch/media/sortiment/telefonie/lebara.jpg	(from https://www.kkiosk.ch/de/sortiment/telefonie/index.php)
15:43:22	34511/34511	---M--	200	added ('OK')	image/jpeg	etag:%2286cf-53a3058ba5140%22	https://www.kkiosk.ch/media/sortiment/telefonie/ortel_logo.jpg	C:/Users/Raoul/OneDrive/HSLU/ICE%20Campus%20Experience/Valora/sample/Pick%20up/www.kkiosk.ch/media/sortiment/telefonie/ortel_logo.jpg	(from https://www.kkiosk.ch/de/sortiment/telefonie/index.php)
15:43:22	26952/26952	---M--	200	added ('OK')	image/jpeg	etag:%226948-53a305952e7c0%22	https://www.kkiosk.ch/media/sortiment/telefonie/talk_easy_logo.jpg	C:/Users/Raoul/OneDrive/HSLU/ICE%20Campus%20Experience/Valora/sample/Pick%20up/www.kkiosk.ch/media/sortiment/telefonie/talk_easy_logo.jpg	(from https://www.kkiosk.ch/de/sortiment/telefonie/index.php)
15:43:23	41341/41341	---M--	200	added ('OK')	image/jpeg	etag:%22a17d-53a305830fd00%22	https://www.kkiosk.ch/media/sortiment/telefonie/lyca_mobile.jpg	C:/Users/Raoul/OneDrive/HSLU/ICE%20Campus%20Experience/Valora/sample/Pick%20up/www.kkiosk.ch/media/sortiment/telefonie/lyca_mobile.jpg	(from https://www.kkiosk.ch/de/sortiment/telefonie/index.php)
15:43:23	19718/19718	---M--	200	added ('OK')	image/jpeg	etag:%224d06-53a3058f75a40%22	https://www.kkiosk.ch/media/sortiment/telefonie/salt_logo.jpg	C:/Users/Raoul/OneDrive/HSLU/ICE%20Campus%20Experience/Valora/sample/Pick%20up/www.kkiosk.ch/media/sortiment/telefonie/salt_logo.jpg	(from https://www.kkiosk.ch/de/sortiment/telefonie/index.php)
15:43:23	78090/78090	---M--	200	added ('OK')	image/jpeg	etag:%221310a-53a3057f3f400%22	https://www.kkiosk.ch/media/sortiment/telefonie/lebara_world.jpg	C:/Users/Raoul/OneDrive/HSLU/ICE%20Campus%20Experience/Valora/sample/Pick%20up/www.kkiosk.ch/media/sortiment/telefonie/lebara_world.jpg	(from https://www.kkiosk.ch/de/sortiment/telefonie/index.php)
15:43:23	45636/45636	---M--	200	added ('OK')	image/jpeg	etag:%22b244-53a3059622a00%22	https://www.kkiosk.ch/media/sortiment/telefonie/talktalk_logo.jpg	C:/Users/Raoul/OneDrive/HSLU/ICE%20Campus%20Experience/Valora/sample/Pick%20up/www.kkiosk.ch/media/sortiment/telefonie/talktalk_logo.jpg	(from https://www.kkiosk.ch/de/sortiment/telefonie/index.php)
15:43:24	44976/44976	---M--	200	added ('OK')	image/jpeg	etag:%22afb0-53a3058403f40%22	https://www.kkiosk.ch/media/sortiment/telefonie/mucho_logo.jpg	C:/Users/Raoul/OneDrive/HSLU/ICE%20Campus%20Experience/Valora/sample/Pick%20up/www.kkiosk.ch/media/sortiment/telefonie/mucho_logo.jpg	(from https://www.kkiosk.ch/de/sortiment/telefonie/index.php)
15:43:24	28870/28870	---M--	200	added ('OK')	image/jpeg	etag:%2270c6-53a305915dec0%22	https://www.kkiosk.ch/media/sortiment/telefonie/sunrise_logo.jpg	C:/Users/Raoul/OneDrive/HSLU/ICE%20Campus%20Experience/Valora/sample/Pick%20up/www.kkiosk.ch/media/sortiment/telefonie/sunrise_logo.jpg	(from https://www.kkiosk.ch/de/sortiment/telefonie/index.php)
15:43:24	28609/28609	---M--	200	added ('OK')	image/jpeg	etag:%226fc1-53a3059fac080%22	https://www.kkiosk.ch/media/sortiment/telefonie/yallo_logo.jpg	C:/Users/Raoul/OneDrive/HSLU/ICE%20Campus%20Experience/Valora/sample/Pick%20up/www.kkiosk.ch/media/sortiment/telefonie/yallo_logo.jpg	(from https://www.kkiosk.ch/de/sortiment/telefonie/index.php)
15:43:25	69738/69738	---M--	200	added ('OK')	image/jpeg	etag:%221106a-53a3063a2ad00%22	https://www.kkiosk.ch/media/sortiment/telefonie/bomba_logo.jpg	C:/Users/Raoul/OneDrive/HSLU/ICE%20Campus%20Experience/Valora/sample/Pick%20up/www.kkiosk.ch/media/sortiment/telefonie/bomba_logo.jpg	(from https://www.kkiosk.ch/de/sortiment/telefonie/index.php)
